rating,date,coment_title,coment_description
3,13 noviembre 2012,"bonita isla, pero ... los niños!","La isla es muy bonito, pero hay uno cosas malas sobre ... la actitud de los niños. Tan pronto como entras la isla, os timarán las maletas fuera de las manos en busca de caramelo o dinero, y van a intentar vender todo tipo de cosas, o tomar una foto con ellos por dinero. Estos niños son planteadas con la actitud que como mucho dinero de los turistas como sea posible, mientras que deberían estar ocupado con jugando y escuela. Ten en cuenta que si se compra a ellos o darles algo que mantener viva esta tradición!"
5,12 noviembre 2012,Aventura en Puno,"La experiencia del lago Titicaka, ist impresionante cosndiered navigavle el más alto del mundo ... calle verá la montañas cubiertas de nieve de Perú y Bolivia ..."
5,10 noviembre 2012,Bien merece una visita,"Isla Taquile fue de lo más interesante y agradable de nuestras excursiones alrededor Titilaka con un fascinante conocimiento sobre el pasado y presente) vive de los isleños. Aunque claramente orientado al turismo, no había ninguno de los duros tácticas manipuladoras de vender utilizada por los Uros indios."
5,8 noviembre 2012,Vale la pena el viaje,"Incluso si tienes que coger 2,5 horas para ir, 2,5 horas para regresar por 3 a 4 horas, visita. bastante especial, con magníficas vistas del lago Titicaca y Bolivia. Nota cómo los hombres y las mujeres están vestidas."
3,6 noviembre 2012,"cultura interesante, pero un largo y aburrido viaje en barco","La isla ofrece una buena comprensión de la cultura de la población, sin embargo, está más y más para atender a los turistas. El viaje en barco es una 3 hora viajes de ida a la isla con nada es muy aburrido."
5,5 noviembre 2012,Vale la pena caminar hasta la cima,"Fuimos aquí en el mismo día, y sólo después Uros isla. Una experiencia muy diferente. Caminamos hasta la cima de la isla a la plaza de la ciudad (más de 500 escalones). No es una caminata fácil, y el día era cálido, pero vale la pena cuando llegamos allí. El día que estuvimos allí, tenían su cosecha desfile y Festival. fue increíble. fue genial para escuchar toda la música, ver todo el baile y riendo en todas las travesuras de los ""jueces"" que estaba allí para juzgar la ""superior"" y ""baja"" la cosecha. Teníamos nuestro almuerzo (incluido en nuestra excursión), sopa, arroz y el mejor pescado que he tenido en mi vida. En serio ... fue tan bueno. El paseo era un poco más fácil, algunas hermosas vistas. La gente de Taquile que más reservados que los de Uros, no como para tomar una foto, especialmente las mujeres. era muy diferente a cualquier dónde había estado. Creo que una vida muy difícil."
3,5 noviembre 2012,"ok, turístico y esperar a que haya muchas oportunidades para pagar más cosas","ok, turístico y esperar a que haya muchas oportunidades para pagar más cosas (incluso si su excursión es todo incluido) tuvimos que hacer un tour de Uros y Taquile ya que no hay mucho más que hacer por el Lago Titicaca. Elija su guía turístico con prudencia y pagar extra por un barco rápido. agradable ver cómo los lugareños habría vivido hace tiempo y pensamos que la gente era dulce. triste que tienen para explotar sus vidas y cultura de hacer dinero."
2,5 noviembre 2012,"saltas, nada interezting","Fuimos a la Isla Taquile en un corto crucero después visitamos las islas flotantes. Este lugar es aburrido, especialmente si este no es su primera ubicación de viaje en Perú, y ya has visto muchas personas nativas y su ropa tradicional. Las vistas son bonitas, pero nada impresionante caen en comparación a Machu Picchu o de otros lugares."
3,5 noviembre 2012,como una isla griega - sans los edificios blancos,"Las vistas desde la plaza son espectaculares, pero es una caminata! Ten en cuenta que la plaza en la parte superior es de 13,000 pies sobre el nivel del mar. Tómese su tiempo y/o tomar oxígeno. La plaza no es mucho, pero tiene una excelente lana tienda tradicional. Los productos vendidos aquí son mucho más altos que los de la ciudad. Niños el rato a la plaza buscando dulces o dinero de los turistas. Usted quedará impresionado que obligan, pero estos niños deberían estar en la escuela y muchos niños Skip escuela BEG en la plaza. Toma tus propias aperitivos ... agua y dulces disponibles en los quioscos de la plaza. instalaciones limitadas para ducharse ... horroroso!"
4,5 noviembre 2012,"Un bonito lugar para visitar, pero elegir un cómodo barco","Se tarda aproximadamente 3,5 horas para llegar a Isla Taquile así que lo más importante es que el registro qué barco vas. Nuestro barco era pequeña, lento y los vapores fueron horribles. Estábamos barco sensación enfermo por el tiempo regresamos después de 7 horas posiblemente un caso leve de envenenamiento por monóxido de carbono? me sorprendería.La isla es preciosa pero prepárate para una subida empinada. Nuestro barco se paró en el otro lado de la isla, no hay escalones, pero hay una empinada subida así que tómese su tiempo y llevar agua, hay un montón de lugares para descansar en el camino. Luego llegará a la plaza principal y hay algunas tiendas y restaurantes sin embargo si usted continuará hacia el otro puerto encontrará más opciones de comida y bebidas y son mucho más tranquilo.Para llegar a la segunda muelle (no recuerdo el nombre lo siento) tienes que bajar un par de cien pasos. Está bien ir pero no apetece ir de esa manera.En general, es un bonito lugar para visitar, pero tienes que considerar el largo viaje de regreso y el gran subir, si eso no parece su tipo de cosa, entonces me saltaría, o ir a una isla más cercana. sería bueno para pasar la noche, sin romper el viaje."
4,1 noviembre 2012,isla única,Esta isla es de visita obligada vista del lago Titicaca. Algunos muy buenos lana productos para la venta y buena trucha para el almuerzo. lugar muy colorido con mucha opps de fotos.
2,30 octubre 2012,gente muy descortés en esta isla.,"Es una bonita isla con impresionantes vistas. El problema es que mantienen su resdents no como turistas y todo lo que hacen es por el dinero. Sin embargo, debería ir por las vistas,"
3,30 octubre 2012,Taquile Amantani estaba bien pero es mejor,"Visitamos Taquile después de pasar la noche en una casa privada en la isla de Amantani. amantani disfrutamos mucho, nos sentimos dieron a conocer más acerca de la vida de los residentes, y no parecía que era demasiado turístico. Taquile era interesante. Yo tenía ganas de los textiles, en particular las mercancías mallas, como están hechas por los hombres de la isla. Pero me decepcionó la falta de variedad. Todo fue sombreros y guantes o decorativas, no mucho para suéteres. Prepárate para andar si de la visita. La altitud del pueblo principal es casi 13,000 pies y los barcos muelle en el nivel del lago. La caminata hasta el pueblo es larga y la escalada es difícil a esa altitud. El mismo problema también es cierto para Amantani."
4,28 octubre 2012,isla bonita,"tuvimos una muy agradable visita a esta isla, pequeños y agradables antiguos pueblos, almuerzo y subiendo y bajando por la isla."
1,25 octubre 2012,demasiado turístico,simplemente Lake un gran teatro en una isla llena de turistas! es más de dos horas de distancia en barco y sin duda no vale la pena!!!
5,25 octubre 2012,el paraíso!,"Hermosas vistas del lago Titicaca, en Bolivia. Un paso atrás en el tiempo. Es muy limpio, tranquilo y pacífico. La gente vestirte en su atuendos nativos. bonitas tiendas y restaurantes."
3,25 octubre 2012,bonitas vistas pero largo viaje en barco para llegar allí.,"Estaba bien, pero realmente no vale la pena el paseo de 3 horas en barco. No hay mucho que ver una vez en la isla y la comida estaba bien. El paseo de vuelta al barco una vez todo el otro turista tuvo la izquierda fue la mejor parte del viaje y muy relajantes bajo el sol/vistas."
4,23 octubre 2012,Disfrutamos de la caminata,"Nos detuvimos aquí en el camino de regreso a Puno de Amantani, una isla muy diferente. Taquile es muy turístico y fotogénico. Caminamos por un sendero inclinado al centro donde encontrará la gran tienda de artesanías, caro pero excelente calidad. Almorcé con vistas al lago en un restaurante local y después caminamos llevado por las escaleras empinadas en el otro lado de Taquile."
5,19 octubre 2012,fabuloso,"era una buena caminata y si no estás aclimatado al 4000 m altitud puede sufrir, pero pruébalo. El local son preciosas y la vista del Titicaca es espectacular."
2,18 octubre 2012,Realmente?,"tres horas en barco de ida y vuelta - así que podría seguir la multitud en lo alto de una colina, comer, entonces dejar. El restaurante nos dijeron que para comer en no era genial, muy cara, y el camarero nos dio una falsa factura $50 soles. No vale la pena el esfuerzo de ir a Puno. La ciudad no tiene verdaderas atracciones. evitarlo."
2,13 octubre 2012,No sé si vale la pena visitar.,"Me tomó la 3 hora en ferry ida y vuelta, y no sé cuál era el punto de esa visita. cuando llegamos, nos encontramos a sólo 2 horas en la isla (salen a 7:45, parada en Los Uros, llegar a Taquile al mediodía, dejar de 2:20, regreso a las 5:30). Los lugareños evitar completamente los turistas y todo había que hacer era subir la isla empinada a descender al otro lado y tome el ferry. 6 horas travelig para 2 horas de caminata? Si eso es lo que te gusta, te lo recomiendo. De lo contrario, creo que fue una pérdida de tiempo y energía."
3,11 octubre 2012,¿Por qué no?,Un montón de barcos hacernos visitar dos islas Uros y Taquile. Me gustó ir lejos en el lago y es por eso que me gustó ir a Taquile
2,10 octubre 2012,lugar sucio,"no limpio lugar , que sólo quieren su dinero . bonitas vistas y paisajes. La gente parece ser poco estúpidos mientras nt uinderstanding lo que es bueno para el turismo ..."
4,8 octubre 2012,Bueno para ver,"La isla era preciosa. Era increíble ver cómo estas personas han vivido durante siglos. Su promedio de vida es 90-100 años! vestimenta hacen los niños y corderos para pagar y tomar fotos. Cuando llegues a la isla el primer cuarto de baño y el cuarto de baño pasado ves tienes que pagar para usar. Hay uno en el medio de la isla, que es gratis si puedes guardar. Sin duda volveremos."
4,8 octubre 2012,Si no puedes subir decirles con antelación,"Ya lo sabíamos de antemano que sería una lucha, así que reservamos el restaurante a medio camino hasta que fue bastante fácil subir y el restaurante era muy bueno, con una preciosa vista de Bolivia. La comida era excepcional"
5,5 octubre 2012,El lago magnífico vistas!,ordenado Island con la vida local autóctona/a ser visto y unas impresionantes vistas del lago. estar dispuesto a caminar cuesta arriba! El clima puede ser bastante cálido.
4,5 octubre 2012,Buenas vistas agotador después subir,Una isla que funciona con buenas vistas tras una ascensión por un camino de piedra con escalones. gran mercado de productos turísticos en la plaza principal
5,5 octubre 2012,"Su honestidad te dejará pasmado, - un serio problema","Mi esposa y yo teníamos planes para alojarse allí. Fuimos de los Uros y luego fuimos para una visita de un día (2011 Agosto). Nos subimos a la montaña donde nos quedamos a comer en un restaurante y fueron simplemente caminar por el otro lado de la montaña al otro puerto para volver a Puno. La vista desde donde comimos era tan sereno y el comportamiento de la gente tan agradable que el deseo de parada turismo y pasar un día tranquilo venció nosotros y decidimos pasar la noche y coger otro barco al día siguiente. La decisión acertada porque teníamos el más hermoso día de nuestro Perú entera estancia. Recomiendo alojarse un día a cualquier visitante (a menos que ya hemos hecho en Amantani) y prestar atención a la vida.La gente realmente se pegan a la simple 3-punto Inca código moral de ""no engañan, no robar, no ser perezoso"". entramos en el mercado cambiar tranquilo y le preguntamos a un hombre si podemos encontrar una casa rural en el que alojarse. Él dijo que tiene ningún espacio pero sin encontrar a alguien. Él simplemente se detuvo el primer hombre joven, Celso, de venir a él accedió a llevarnos a su casa en el sector de Quinoapata del pueblo (hay 6 sectores) y su esposa Juana y niño. preguntamos por el precio. Nos dijeron que las tarifas son fijadas por el consejo del pueblo para estancias así como comida en los restaurantes (Homestay incluye comida, por cierto) así que no hay nada que negociar, lo que es un alivio. La gente es escrupulosamente honesto y no había cerraduras en la casa y dejé mi cartera y objetos sin miedo. Incluso el pequeño niño sabíamos que no tome o incluso pedir aunque eran bastante pobre. La gente también ir a grandes esfuerzos no mienten/Cheat mutuamente.La familia era muy agradable y apacible para nosotros. prepararon cena y desayuno y Celso nos dio un tour de las pre-Inca ruinas y por la noche, un sobrino adolescente de él se unió a nosotros cuando ponen en un espectáculo musical para nosotros. hermosa tela serpentea Juana pero esta pareja no pudo no venden sus productos en la cooperativa porque no están casadas. casarnos es un gran problema en Taquile. Si no, usted no es un miembro de adulto de la sociedad y de los derechos de participación ciudadana son restringidas. soltero hombres, sin importar la edad, use un sombrero rojo y blanco como los chicos, mientras nos casamos desgaste red sombrero.Una vez finitos Taquile a medida que tiene es que no se puede conseguir casado a menos que tengas ovejas suficiente para alimentar a toda la isla en la boda. Presumiblemente desde el momento en que la población de la isla era mucho más pequeña que ahora. Por desgracia, muchas parejas pobres tienen que estar soltero durante muchos años por ahora tener ovejas suficiente. Alrededor de 40 ovejas son necesarios para una boda y hoy en día esta pareja tenía recoge sólo 6. Los textiles fueron muy alta calidad y compramos un cinturón de textiles directamente de la pareja por $50 y eso fue suficiente para comprar uno más ovejas (unos 150 Sol en Puno ). ahora adorna nuestra sala de estar.Una triste en esta isla es el abuso de poder de los guías (mainlanders) de las visitas guiadas. pueden decidir que restaurante (la casa de Únicamente algunos familiares) recibe el grupo de tour, lo que se traduce en una inesperada. Una comida servida a un grupo de turistas pueden mantener el hogar por un largo tiempo. En cambio, las manos libres sobre las hijas del hogar! Hay poco que la familia puede hacer aparte de dar el negocio. vimos con nuestros propios ojos, el acoso sexual mientras un caso flagrante chicas y familia/vecinos squirmed presenciando el comportamiento que nunca sería tolerado de un hombre local. Esto no es - excursión por cierto romanticismo guías inocentes tienen mujeres y familias en Puno. Los guías turísticos Señor sobre los habitantes de otras maneras también. que terrible porque sabíamos que todo su poder proviene del dinero de nosotros, los turistas y el poder que tienen más encauzándola y nosotros fracasando a oponerse a este tipo de abusos. Mucha gente en el pueblo observó esto con tristeza pero dijo que la situación era mucho peor en la vecina Amantani donde guías rutinariamente dormimos con las mujeres jóvenes mientras sus familias puesto los turistas, muchas veces produjo embarazos algún indeseable.La única solución de su lado parece ser conseguir sus propios jóvenes a convertirse en guías ya que puede rendir cuentas a la comunidad. Espero que algún cambio viene con mayor conciencia entre los turistas."
