rating,date,coment_title,coment_description
4,2 septiembre 2014,Una pequeña joya a 40 minutos de Puno,"Esta es una visita que vale la pena. Tienes un paseo hasta la colina desde el aparcamiento, un 5/10 minutos pasear a la base de la colina. Tienes a 10 minutos a pie hasta la cima que pueden afectar a algunos debido a la altitud, así que tome su tiempo durante su visita. El funerario torres son increíbles, aunque tienen un poco estropeado mi edificio uno o dos ""recreaciones"". Hay una gran vista desde la cima.Si estás en la zona debe tomar tiempo para visitar."
5,1 septiembre 2014,"De lejos, el mejor que se puede hacer en Puno",Vale la pena reservar una guía para Sillustani como un montón de pequeños (pero interesante) cosas no están siendo explicado en las señales. Nuestra guía era muy apasionada y nos dejaron tiempo libre para descansar un poco y tomar fotos. El paisaje era extraordinario y muy impresionante (más hermosa de la Isla Taquile). Paramos también en el Puma Mirador en la manera de Sillustani y en el camino de vuelta nos llevó a una casa de Quechua para unos 15-20 min. Muy entretenido y vale la pena las 35 soles (todo el viaje empezó a las 2 p.m. y el conductor del autobús nos dejó en la Plaza de Armas a las 5.30 p.m. ).
5,22 agosto 2014,conocida joya,No hay muchos turistas pero deberían ir aquí. La zona alrededor de una hora de Puno tiene una importancia histórica. Un paseo de 10 minutos a una fila de souvenirs y ropa se destaca lo lleva a una subida de 10 minutos por un sendero serpenteante donde su guía explica las pre-inca inca y tumbas de las civilizaciones. La circular estructuras están distribuidas en 100 acres (aprox.) y mostrar el avance de edificio técnica. Una vez en la cima de la colina 20 metros se te da la bienvenida con el logro ... una circular 10 metros alto tumba inca que nunca fue terminado. Varios cerca han sido re-construido y mostrar lo que parecía que en el tiempo. Los bloques de piedra en forma con la calidad de Sacsayhuamán o cualquier otro palacio real inca. También desde la zona elevada se puede contemplar un hermoso lago de un acantilado y ver la reserva natural de la isla donde unos 80 vicuña se mantienen. Recomiendo este viaje de medio día a todo aquel que esté interesado en la historia peruana particularmente cómo los difuntos enviado a la próxima Jornada mundial. Pero conseguir una guía como la información en el lugar es mínimo y un guía puede decir mucho acerca del lugar que usted no puede leer o averiguar por su cuenta.
5,13 agosto 2014,Excursión de medio día impresionante de Puno,"Este es un gran viaje de medio día desde Puno (puntos de recogida múltiples)Nuestra guía era capaz de ilustrar el histórico significativo con facilidad en varios idiomas.Las vistas desde arriba son espectaculares. Llevar unas cuantas soles para fotos! (habitantes)Me pareció que la calidad de los vendedores de ser bueno, aunque los precios un poco más altos que los de otros lugares.Esto cuesta unos 30 soles con - guía de transporte. También nos detuvimos en una granja de cerdos de Guinea en el camino a casa con muchos alpaca y aprendido mucho sobre su estilo de vida y la dieta de la zona.Nota: dejé mi bolsa de cámara en la superior y tuvimos que salir corriendo atrás para que, gracias a todo el mundo en mi grupo para esperar! Mucho Gracias"
4,8 agosto 2014,"Excelente para la fotografía, un montón de a pie!","Está a un corto trayecto en coche de Puno, y el operador turístico se suele tener uno o dos importantes paradas en el camino, en un local farm alpacas o algo así. Llegamos a gusto queso fresco de alpaca y que era bastante algo!El lugar en sí es estupendo, bien conservado, pero necesita una buena guía para realmente entender nada, ya que no hay señales en inglés. Abundan las oportunidades para increíble fotografía, especialmente si puedes tiempo su visita a cerca del atardecer."
4,5 agosto 2014,Titicaca Travel ofrece una excursión muy interesante!,Fue genial ver las extrañas tumbas esculpida - y nuestro guía era fantástico explicando todo lo que nosotros. Hasta nos detuvimos en una casa tradicional en nuestro camino de regreso a Puno o una pequeña lección interesante en la vida tradicional Boliviana.
5,5 agosto 2014,Misticismo y aislado,"Visitar las tumbas requiere subir un poco pero el esfuerzo vale la pena. Tendrá una gran vista del paisaje y el lago en la parte trasera. Las tumbas sí son otro ejemplo de arquitectura ingeniosa , desarrollada."
4,28 julio 2014,necrópolis altitud con ruinas interesantes y vistas fantásticas,"Una cosa que usted apreciará en esta altitud la subida gradual del camino hasta la cima de la colina. bajando, hay unos pasos más directas, pero les gustaría ser un desafío en torno a 13,000 pies. El viaje en coche es bastante pintoresco, el aÃÂ°n asÃ­, del sitio es atractivo, hay un bien situado restaurante con vistas estupendas (no comimos allí, así que no puedo opinar sobre ello), y cuando llegue a la cima, se sorprenderá por la magnífica vista de un lago escondido con un centrail isla abajo.En general, bastante agradable excusion en camino de Puno en el ""crazy-ciudad"" de Juliaca para el aeropuerto.Además, las viviendas tradicionales de piedra junto a la carretera como su enfoque son bastante interesante y pintoresco."
4,27 julio 2014,Sitio histórico fascinante,El sitio archiological muy bien conservada con pre-Inca e Inca torre tumbas. También podrá visitar una granja tradicional en el camino de regreso a Puno
4,24 julio 2014,Excursión agradable a las ruinas,"Nuestro primer día en Puno, viajamos a Sillustani y disfrutamos de la visita a las ruinas. Aunque yo no diría que fue algo que no debe perderse, si tienes tiempo, vale la pena visitar."
4,21 julio 2014,Gracias a nuestro guía!,"Ts son las tumbas mejor conservadas desde el pre-inca, inca período cerca Puno. para nosotros fue la escapada perfecta en nuestro camino a la ciudad. Recomiendo alquilar un guía para obtener el panorama completo."
4,19 julio 2014,"Interesante tumbas incas, hermoso paisaje","Las tumbas Inca eran interesantes, el lago y el paisaje era muy bonito, pero la escalada a unos cientos de metros cuando la altitud es ya más de 4,000 m es muy difícil!"
4,6 julio 2014,Vale la pena visitar,"Disfrutamos de nuestra visita a ver las torres, leer sobre la historia. Es un sitio bastante agradable, pero tengo que admitir que las aldeas de atun Colla vecina, donde puedes pasar la noche con una familia local, realmente atrajo mi atención."
4,3 julio 2014,Gran experiencia con una buena guía,Un bonito lugar en el camino a Puno de Colca Canyon. Agradable descanso en la tarde. Definitivamente vale la pena una visita.
5,2 julio 2014,par fascinante de horas.,"Si te gusta la historia y arquitectura Inca, y su guía conoce su negocio, es un buen viaje. Fue para nosotros una forma de llenar tiempo antes de ir al aeropuerto."
4,2 julio 2014,"Ruinas fascinante, con vistas panorámicas","Aparte del hecho de que teníamos bastante peculiares guía turístico que tenía algunas ideas filosóficas y religiosas interesantes; la excursión de Sillustani fue una agradable sorpresa al salir de la zona de Puno. Las ruinas funerarias son bastante único en forma y arquitectura, pre-data los Incas, y la zona es elevada con unas encantadoras vistas al lago. Vale la pena una visita."
3,1 julio 2014,Interesante si tienes algún tiempo,"El sitio es interesante, pero lejos de ser la atracción en Perú. digamos que si tienes unas cuantas horas es bueno ver. Si no no es un drama si te saltas. Tuvimos una buena guía y explicaciones eran interesantes. Hay también escrito explicaciones en las tumbas principales, tanto en inglés como en español. El mercado típico de turistas en la entrada del sitio. Aquí encontrará las pequeñas vacas que puedes ver en la mayoría de las casas de la región."
4,26 junio 2014,Bonita experiencia temprano por la mañana,"Fuimos a Sillustani temprano por la mañana en 2013 Julio cuando niebla por la mañana era simplemente levantando desde los campos y las heladas aguas calientes alrededor de la península. Recomendado! El lugar tiene su propio aura especial por la mañana, como una catedral."
3,20 junio 2014,Simplemente correcto,"No mucho aquí además la tumba/torres e incluso no son terriblemente impresionante. Si tienes que elegir, esto se podría omitir. Las vistas son estupendas aquí pero después de mucho caminar sin verdadero regalo."
3,19 junio 2014,Otra manera de ser enterrados,"Nuestro viaje por Perú y Bolivia parecía ser incorporando tumbas, las catacumbas, y un sinfín de lugares y técnicas para el entierro. Ésta fue otra, aunque único. Una pareja interesante de pasar horas paseando por las estructuras de entierro. Un punto negativo fue que nuestro guía nos pasó a ser un poco densos, tanto en inglés como en español. Después de la tercera Conferencia en español que no podíamos entender, comenzamos a pasear sin él. Mejor si puedes conseguir un guía que habla su idioma."
4,6 junio 2014,sorprende,"Este fue un lugar donde yo estaba aprendiendo más de lo que me esperaba, los incas eran una gente increíble.
Un viaje de un día en autobús, hostal propietarios puede organizar para usted"
5,6 junio 2014,Inolvidable,Sitio Sublime y notables monumentos. Fácilmente accesible desde Puno por excursiones diarias o alquilar un coche. El lugar es inquietantemente tranquilo y su ambiente inolvidable.
4,5 junio 2014,Un hermoso lugar para recorrer,Tenía un buen tour organizado por el hotel Libertador. Es un hermoso lugar para visitar. Recomiendo tomar un par de horas para ver y visitar los vendedores.
4,2 junio 2014,Viento antiguo sitio de entierro,"Sitio arqueológico de Sillustani es una fácil excursión de medio día de Puno. Las excursiones salen a las 2 pm y las 5 pm regreso. El sitio es realmente expuesta en una colina junto al lago Umayo, así que tienes que vestirte cálido. Lo que ves son un número de torres salas funerarias construidas por la Colla personas, cientos posiblemente miles de años antes de los Incas. Las torres cilíndricas llamado Chullpa tienen entradas bajas todos con vistas. restos humanos se encontraron en cada uno de ellos, acomodado en una posición fetos. Uno todavía tiene una rampa que conduce a él, lo cual indica cómo nos hicieron. La zona es propensa a rayos debido al alto contenido de cobre en el suelo. Algunas torres ha sido destruida durante las tormentas. Se siente enfoque un poco de miedo también si estás allí y verá una tormenta. En el viaje de ida y vuelta, busque flamencos y algunos edificios muy rústicos de granja, con vacas cerámicas en su tejado."
5,31 mayo 2014,Sillustani,"Este fue un sitio interesante, y nos quedamos muy contentos que decidimos ir allí. Está a una hora de Puno hacia Juliaca. Las vistas por el camino era precioso, así que el tiempo pasó rápidamente. Este sitio es un lugar donde uno puede ver las torres del entierro de la gente Colla, un grupo que vivieron en esta zona antes de la llegada de los Incas. Que enterrar a sus muertos en ""Chullpas"" que son estos torreones cilíndricos gigantes de piedra que están muy bien diseñados. Nunca había visto algo así! Uno tiene que subir hasta el sitio. Se considera el altiplano que es alto, ventoso y frío. Así que prepárate!"
